ID,SA4_ID
5348,88
5349,55
5350,27
5351,79
5352,29
5353,36
5354,36
5355,20
5356,82
5357,45
5358,66
5359,22
5360,62
5361,15
5362,19
5363,73
5364,73
5365,49
5366,2
5367,32
5368,73
5369,82
5370,87
5371,87
5372,39
5373,54
5374,63
5375,76
5376,27
5377,50
5378,59
5379,32
5380,34
5381,25
5382,85
5383,39
5384,26
5385,12
5386,28
5387,14
5388,17
5389,71
5390,66
5391,19
5392,47
5393,79
5394,36
5395,63
5396,63
5397,11
5398,29
5399,30
5400,15
5401,79
5402,16
5403,58
5404,32
5405,51
5406,2
5407,41
5408,41
5409,86
5410,16
5411,52
5412,1
5413,52
5414,67
5415,62
5416,35
5417,69
5418,14
5419,24
5420,38
5421,39
5422,39
5423,17
5424,17
5425,85
5426,32
5427,32
5428,12
5429,49
5430,79
5431,79
5432,16
5433,7
5434,32
5435,11
5436,38
5437,38
5438,31
5439,36
5440,10
5441,67
5442,87
5443,79
5444,2
5445,12
5446,8
5447,22
5448,49
5449,54
5450,15
5451,44
5452,29
5453,85
5454,42
5455,7
5456,7
5457,63
5458,54
5459,54
5460,74
5461,74
5462,73
5463,19
5464,50
5465,34
5466,85
5467,7
5468,53
5469,4
5470,56
5471,22
5472,80
5473,9
5474,33
5475,41
5476,43
5477,43
5478,12
5479,4
5480,53
5481,11
5482,15
5483,64
5484,23
5485,82
5486,15
5487,1
5488,66
5489,67
5490,7
5491,33
5492,24
5493,71
5494,31
5495,33
5496,49
5497,31
5498,31
5499,38
5500,59
5501,18
5502,35
5503,79
5504,66
5505,22
5506,85
5507,16
5508,17
5509,70
5510,19
5511,73
5512,1
5513,23
5514,15
5515,52
5516,82
5517,86
5518,26
5519,27
5520,66
5521,28
5522,28
5523,41
5524,67
5525,64
5526,24
5527,14
5528,38
5529,38
5530,84
5531,24
5532,27
5533,62
5534,22
5535,83
5536,62
5537,82
5538,29
5539,17
5540,55
5541,35
5542,9
5543,9
5544,11
5545,66
5546,7
5547,38
5548,20
5549,17
5550,38
5551,71
5552,71
5553,26
5554,14
5555,26
5556,61
5557,87
5558,32
5559,41
5560,79
5561,84
5562,13
5563,26
5564,12
5565,87
5566,87
5567,66
5568,88
5569,36
5570,19
5571,71
5572,25
5573,24
5574,24
5575,41
5576,64
5577,57
5578,57
5579,5
5580,15
5581,83
5582,67
5583,68
5584,69
5585,14
5586,9
5587,87
5588,27
5589,27
5590,9
5591,62
5592,59
5593,73
5594,29
5595,45
5596,19
5597,11
5598,23
5599,65
5600,85
5601,12
5602,68
5603,69
5604,9
5605,58
5606,6
5607,67
5608,59
5609,48
5610,24
5611,38
5612,25
5613,41
5614,11
5615,11
5616,86
5617,47
5618,28
5619,54
5620,18
5621,30
5622,63
5623,19
5624,14
5625,50
5626,36
5627,60
5628,60
5629,52
5630,7
5631,41
5632,71
5633,86
5634,17
5635,25
5636,84
5637,35
5638,87
5639,30
5640,79
5641,72
5642,72
5643,39
5644,76
5645,79
5646,9
5647,41
5648,67
5649,9
5650,65
5651,41
5652,81
5653,26
5654,79
5655,18
5656,61
5657,51
5658,33
5659,49
5660,13
5661,13
5662,9
5663,28
5664,1
5665,11
5666,23
5667,69
5668,16
5669,18
5670,42
5671,84
5672,47
5673,6
5674,54
5675,87
5676,38
5677,38
5678,85
5679,82
5680,50
5681,86
5682,62
5683,50
5684,7
5685,80
5686,79
5687,88
5688,32
5689,66
5690,9
5691,38
5692,38
5693,6
5694,61
5695,53
5696,53
5697,32
5698,66
5699,24
5700,54
5701,49
5702,49
5703,15
5704,15
5705,15
5706,62
5707,81
5708,67
5709,4
5710,43
5711,27
5712,79
5713,88
5714,13
5715,7
5716,63
5717,65
5718,71
5719,38
5720,74
5721,26
5722,14
5723,54
5724,71
5725,32
5726,69
5727,69
5728,11
5729,12
5730,12
5731,87
5732,62
5733,88
5734,88
5735,44
5736,11
5737,45
5738,1
5739,82
5740,88
5741,32
5742,38
5743,21
5744,28
5745,61
5746,79
5747,15
5748,37
5749,37
5750,37
5751,7
5752,59
5753,87
5754,60
5755,22
5756,26
5757,23
5758,50
5759,16
5760,9
5761,45
5762,45
5763,51
5764,39
5765,64
5766,15
5767,15
5768,9
5769,67
5770,50
5771,48
5772,45
5773,45
5774,21
5775,13
5776,23
5777,79
5778,39
5779,9
5780,70
5781,82
5782,84
5783,43
5784,53
5785,60
5786,59
5787,9
5788,30
5789,67
5790,79
5791,46
5792,46
5793,50
5794,4
5795,47
5796,9
5797,50
5798,65
5799,65
5800,9
5801,60
5802,3
5803,74
5804,52
5805,47
5806,61
5807,30
5808,70
5809,43
5810,48
5811,6
5812,15
5813,51
5814,81
5815,13
5816,9
5817,82
5818,11
5819,85
5820,38
5821,7
5822,7
5823,7
5824,70
5825,1
5826,15
5827,30
5828,14
5829,15
5830,72
5831,36
5832,37
5833,15
5834,16
5835,31
5836,16
5837,88
5838,38
5839,12
5840,67
5841,72
5842,72
5843,23
5844,23
5845,45
5846,43
5847,45
5848,46
5849,36
5850,50
5851,9
5852,50
5853,72
5854,9
5855,77
5856,24
5857,23
5858,79
5859,77
5860,79
5861,9
5862,67
5863,26
5864,85
5865,7
5866,85
5867,38
5868,39
5869,11
5870,74
5871,45
5872,49
5873,31
5874,32
5875,40
5876,33
5877,3
5878,9
5879,9
5880,6
5881,21
5882,87
5883,55
5884,87
5885,53
5886,48
5887,71
5888,22
5889,22
5890,15
5891,83
5892,10
5893,88
5894,80
5895,38
5896,49
5897,19
5898,11
5899,54
5900,84
5901,50
5902,50
5903,17
5904,79
5905,64
5906,5
5907,59
5908,16
5909,38
5910,63
5911,17
5912,4
5913,4
5914,74
5915,41
5916,65
5917,16
5918,14
5919,14
5920,26
5921,24
5922,30
5923,8
5924,11
5925,45
5926,11
5927,9
5928,72
5929,79
5930,27
5931,27
5932,27
5933,39
5934,29
5935,11
5936,87
5937,29
5938,57
5939,36
5940,40
5941,79
5942,48
5943,68
5944,58
5945,41
5946,11
5947,11
5948,28
5949,6
5950,59
5951,20
5952,20
5953,32
5954,79
5955,14
5956,37
5957,65
5958,3
5959,36
5960,34
5961,50
5962,41
5963,41
5964,71
5965,50
5966,12
5967,12
5968,12
5969,12
5970,27
5971,27
5972,14
5973,12
5974,6
5975,22
5976,3
5977,48
5978,16
5979,36
5980,36
5981,22
5982,62
5983,7
5984,30
5985,61
5986,81
5987,22
5988,83
5989,56
5990,38
5991,26
5992,27
5993,60
5994,65
5995,32
5996,55
5997,60
5998,86
5999,65
6000,24
6001,16
6002,81
6003,85
6004,36
6005,64
6006,16
6007,70
6008,18
6009,18
6010,59
6011,35
6012,85
6013,52
6014,18
6015,46
6016,56
6017,51
6018,9
6019,79
6020,63
6021,51
6022,18
6023,12
6024,62
6025,19
6026,9
6027,9
6028,24
6029,54
6030,4
6031,1
6032,50
6033,9
6034,17
6035,17
6036,61
6037,83
6038,7
6039,11
6040,23
6041,4
6042,55
6043,26
6044,8
6045,23
6046,19
6047,76
6048,76
6049,32
6050,32
6051,83
6052,69
6053,1
6054,83
6055,87
6056,77
6057,49
6058,31
6059,27
6060,50
6061,72
6062,33
6063,76
6064,45
6065,55
6066,29
6067,67
6068,87
6069,39
6070,40
6071,37
6072,43
6073,11
6074,81
6075,59
6076,38
6077,37
6078,30
6079,75
6080,32
6081,54
6082,4
6083,25
6084,13
6085,39
6086,20
6087,59
6088,16
6089,30
6090,14
6091,60
6092,67
6093,85
6094,14
6095,55
6096,27
6097,4
6098,59
6099,13
6100,13
6101,27
6102,81
6103,82
6104,62
6105,53
6106,17
6107,51
6108,37
6109,59
6110,40
6111,12
6112,87
6113,3
6114,32
6115,43
6116,79
6117,60
6118,32
6119,84
6120,76
6121,69
6122,60
6123,60
6124,25
6125,62
6126,18
6127,18
6128,50
6129,38
6130,6
6131,36
6132,36
6133,63
6134,79
6135,39
6136,49
6137,12
6138,65
6139,86
6140,82
6141,60
6142,62
6143,86
6144,35
6145,85
6146,87
6147,65
6148,67
6149,79
6150,79
6151,15
6152,44
6153,53
6154,25
6155,53
6156,82
6157,87
6158,14
6159,15
6160,50
6161,60
6162,6
6163,19
6164,80
6165,7
6166,17
6167,17
6168,4
6169,35
6170,86
6171,54
6172,72
6173,19
6174,11
6175,85
6176,85
6177,11
6178,35
6179,22
6180,75
6181,39
6182,62
6183,71
6184,85
6185,31
6186,7
6187,41
6188,29
6189,29
6190,63
6191,16
6192,40
6193,9
6194,35
6195,42
6196,14
6197,40
6198,63
6199,1
6200,1
6201,86
6202,37
6203,62
6204,15
6205,43
6206,43
6207,63
6208,16
6209,9
6210,88
6211,65
6212,71
6213,4
6214,4
6215,57
6216,51
6217,72
6218,63
6219,55
6220,67
6221,13
6222,71
6223,50
6224,32
6225,8
6226,25
6227,35
6228,7
6229,85
6230,35
6231,19
6232,4
6233,11
6234,2
6235,87
6236,67
6237,22
6238,86
6239,87
6240,42
6241,19
6242,19
6243,28
6244,59
6245,42
6246,9
6247,22
6248,15
6249,16
6250,37
6251,41
6252,41
6253,34
6254,19
6255,16
6256,35
6257,12
6258,22
6259,6
6260,43
6261,32
6262,51
6263,18
6264,1
6265,24
6266,4
6267,87
6268,38
6269,52
6270,49
6271,45
6272,9
6273,20
6274,4
6275,71
6276,41
6277,50
6278,54
6279,54
6280,65
6281,52
6282,37
6283,60
6284,61
6285,29
6286,1
6287,79
6288,14
6289,27
6290,3
6291,18
6292,65
6293,83
6294,67
6295,67
6296,20
6297,37
6298,22
6299,22
6300,24
6301,43
6302,55
6303,11
6304,36
6305,34
6306,15
6307,14
6308,79
6309,4
6310,87
6311,18
6312,52
6313,71
6314,85
6315,12
6316,6
6317,6
6318,86
6319,11
6320,64
6321,64
6322,12
6323,7
6324,7
6325,35
6326,47
6327,71
6328,81
6329,3
6330,29
6331,20
6332,51
6333,49
6334,1
6335,87
6336,59
6337,56
6338,83
6339,67
6340,5
6341,10
6342,29
6343,76
6344,59
6345,17
6346,57
6347,54
6348,35
6349,29
6350,6
6351,3
6352,38
6353,71
6354,23
6355,39
6356,79
6357,74
6358,30
6359,43
6360,53
6361,53
6362,70
6363,7
6364,83
6365,17
6366,71
6367,52
6368,15
6369,15
6370,9
6371,16
6372,33
6373,30
6374,43
6375,56
6376,4
6377,54
6378,54
6379,82
6380,79
6381,9
6382,40
6383,13
6384,39
6385,14
6386,73
6387,7
6388,85
6389,62
6390,24
6391,6
6392,6
6393,25
6394,65
6395,43
6396,59
6397,52
6398,38
6399,11
6400,11
6401,81
6402,36
6403,10
6404,87
6405,87
6406,88
6407,79
6408,9
6409,39
6410,49
6411,55
6412,21
6413,72
6414,59
6415,33
6416,56
6417,79
6418,16
6419,14
6420,79
6421,39
6422,39
6423,87
6424,25
6425,15
6426,9
6427,8
6428,41
6429,21
6430,10
6431,3
6432,87
6433,16
6434,10
6435,33
6436,35
6437,9
6438,9
6439,75
6440,39
6441,21
6442,13
6443,86
6444,48
6445,39
6446,57
6447,30
6448,62
6449,10
6450,70
6451,16
6452,66
6453,53
6454,24
6455,56
6456,71
6457,19
6458,39
6459,67
6460,41
6461,57
6462,9
6463,15
6464,71
6465,79
6466,37
6467,70
6468,18
6469,85
6470,59
6471,63
6472,31
6473,79
6474,79
6475,7
6476,37
6477,4
6478,24
6479,28
6480,38
6481,71
6482,22
6483,26
6484,50
6485,50
6486,19
6487,66
6488,39
6489,35
6490,50
6491,48
6492,9
6493,38
6494,41
6495,86
6496,65
6497,71
6498,71
6499,71
6500,71
6501,35
6502,27
6503,7
6504,7
6505,1
6506,71
6507,11
6508,79
6509,53
6510,85
6511,87
6512,67
6513,25
6514,56
6515,36
6516,4
6517,32
6518,74
6519,39
6520,26
6521,3
6522,80
6523,39
6524,19
6525,8
6526,53
6527,17
6528,15
6529,15
6530,53
6531,47
6532,32
6533,39
6534,14
6535,14
6536,7
6537,10
6538,10
6539,82
6540,62
6541,47
6542,31
6543,25
6544,79
6545,32
6546,27
6547,39
6548,51
6549,9
6550,85
6551,36
6552,59
6553,59
6554,73
6555,82
6556,14
6557,9
6558,2
6559,24
6560,69
6561,86
6562,6
6563,13
6564,32
6565,13
6566,9
6567,53
6568,4
6569,58
6570,22
6571,4
6572,80
6573,15
6574,15
6575,45
6576,15
6577,15
6578,71
6579,74
6580,71
6581,86
6582,15
6583,25
6584,69
6585,61
6586,86
6587,87
6588,19
6589,3
6590,12
6591,12
6592,59
6593,39
6594,7
6595,56
6596,16
6597,19
6598,21
6599,32
6600,16
6601,56
6602,79
6603,14
6604,36
6605,67
6606,38
6607,23
6608,53
6609,38
6610,79
6611,79
6612,37
6613,1
6614,41
6615,55
6616,25
6617,42
6618,9
6619,9
6620,4
6621,88
6622,51
6623,85
6624,4
6625,16
6626,3
6627,22
6628,29
6629,52
6630,46
6631,63
6632,17
6633,14
6634,16
6635,7
6636,48
6637,25
6638,82
6639,82
6640,23
6641,23
6642,15
6643,54
6644,18
6645,19
6646,12
6647,17
6648,88
6649,31
6650,22
6651,32
6652,52
6653,34
6654,10
6655,4
6656,28
6657,10
6658,63
6659,86
6660,67
6661,85
6662,50
6663,14
6664,14
6665,57
6666,59
6667,36
6668,12
6669,43
6670,33
6671,15
6672,14
6673,79
6674,6
6675,19
6676,32
6677,7
6678,15
6679,14
6680,79
6681,79
6682,25
6683,74
6684,86
6685,86
6686,52
6687,30
6688,52
6689,62
6690,65
6691,67
6692,18
6693,32
6694,39
6695,39
6696,7
6697,7
6698,16
6699,24
6700,20
6701,20
6702,20
6703,26
6704,71
6705,38
6706,53
6707,2
6708,74
6709,85
6710,20
6711,1
6712,1
6713,4
6714,43
6715,27
6716,38
6717,40
6718,29
6719,67
6720,16
6721,20
6722,6
6723,65
6724,41
6725,41
6726,48
6727,53
6728,22
6729,71
6730,41
6731,52
6732,71
6733,18
6734,28
6735,41
6736,41
6737,53
6738,88
6739,14
6740,42
6741,86
6742,18
6743,36
6744,20
6745,11
6746,11
6747,4
6748,7
6749,80
6750,44
6751,4
6752,2
6753,61
6754,25
6755,31
6756,67
6757,67
6758,25
6759,25
6760,41
6761,72
6762,81
6763,53
6764,47
6765,3
6766,2
6767,30
6768,34
6769,34
6770,29
6771,54
6772,33
6773,67
6774,83
6775,8
6776,83
6777,22
6778,74
6779,15
6780,52
6781,65
6782,12
6783,30
6784,18
6785,55
6786,12
6787,7
6788,46
6789,31
6790,40
6791,24
6792,75
6793,73
6794,25
6795,25
6796,15
6797,67
6798,88
6799,30
6800,4
6801,25
6802,87
6803,60
6804,54
6805,12
6806,49
6807,54
6808,11
6809,11
6810,11
6811,67
6812,33
6813,87
6814,43
6815,75
6816,21
6817,43
6818,29
6819,79
6820,45
6821,3
6822,49
6823,17
6824,71
6825,43
6826,83
6827,24
6828,86
6829,27
6830,6
6831,33
6832,11
6833,11
6834,15
6835,15
6836,10
6837,9
6838,80
6839,42
6840,34
6841,35
6842,15
6843,1
6844,11
6845,31
6846,79
6847,31
6848,11
6849,87
6850,4
6851,75
6852,52
6853,15
6854,50
6855,4
6856,71
6857,27
6858,19
6859,21
6860,20
6861,15
6862,15
6863,48
6864,67
6865,25
6866,71
6867,78
6868,15
6869,1
6870,23
6871,26
6872,83
6873,56
6874,32
6875,84
6876,63
6877,11
6878,63
6879,34
6880,65
6881,27
6882,19
6883,71
6884,38
6885,72
6886,11
6887,11
6888,79
6889,11
6890,63
6891,22
6892,44
6893,3
6894,72
6895,16
6896,66
6897,39
6898,22
6899,56
6900,7
6901,23
6902,32
6903,33
6904,15
6905,54
6906,9
6907,23
6908,30
6909,35
6910,59
6911,79
6912,48
6913,39
6914,22
6915,22
6916,71
6917,7
6918,54
6919,33
6920,65
6921,65
6922,65
6923,65
6924,24
6925,53
6926,15
6927,40
6928,79
6929,1
6930,80
6931,6
6932,36
6933,48
6934,43
6935,3
6936,72
6937,44
6938,62
6939,77
6940,39
6941,49
6942,14
6943,85
6944,43
6945,38
6946,46
6947,62
6948,71
6949,83
6950,34
6951,62
6952,14
6953,11
6954,22
6955,38
6956,59
6957,9
6958,79
6959,87
6960,27
6961,59
6962,7
6963,41
6964,65
6965,39
6966,79
6967,30
6968,71
6969,49
6970,6
6971,13
6972,38
6973,14
6974,14
6975,17
6976,48
6977,26
6978,9
6979,43
6980,80
6981,2
6982,79
6983,4
6984,80
6985,9
6986,41
6987,1
6988,86
6989,79
6990,9
6991,12
6992,40
6993,52
6994,53
6995,23
6996,4
6997,43
6998,7
6999,7
7000,59
7001,59
7002,25
7003,79
7004,79
7005,9
7006,71
7007,48
7008,44
7009,11
7010,77
7011,41
7012,41
7013,11
7014,82
7015,79
7016,10
7017,85
7018,9
7019,71
7020,52
7021,22
7022,18
7023,36
7024,41
7025,8
7026,18
7027,18
7028,18
7029,18
7030,31
7031,61
7032,48
7033,49
7034,38
7035,86
7036,13
7037,85
7038,71
7039,10
7040,17
7041,46
7042,2
7043,15
7044,1
7045,27
7046,80
7047,79
7048,1
7049,66
7050,37
7051,32
7052,16
7053,79
7054,79
7055,88
7056,85
7057,67
7058,27
7059,39
7060,85
7061,54
7062,45
7063,26
7064,21
7065,21
7066,21
7067,67
7068,56
7069,9
7070,87
7071,53
7072,40
7073,43
7074,57
7075,19
7076,25
7077,23
7078,72
7079,72
7080,84
7081,32
7082,15
7083,51
7084,72
7085,27
7086,87
7087,18
7088,58
7089,24
7090,50
7091,20
7092,20
7093,43
7094,80
7095,30
7096,67
7097,9
7098,60
7099,17
7100,13
7101,21
7102,59
7103,58
7104,36
7105,71
7106,4
7107,80
7108,60
7109,3
7110,15
7111,32
7112,71
7113,1
7114,87
7115,53
7116,19
7117,3
7118,58
7119,80
7120,1
7121,34
7122,32
7123,7
7124,21
7125,7
7126,84
7127,16
7128,7
7129,9
7130,7
7131,87
7132,15
7133,24
7134,9
7135,9
7136,57
7137,55
7138,12
7139,69
7140,11
7141,85
7142,17
7143,16
7144,45
7145,63
7146,76
7147,21
7148,71
7149,33
7150,35
7151,22
7152,52
7153,14
7154,6
7155,40
7156,53
7157,79
7158,37
7159,47
7160,79
7161,79
7162,24
7163,55
7164,50
7165,72
7166,6
7167,1
7168,1
7169,79
7170,15
7171,19
7172,66
7173,66
7174,59
7175,51
7176,51
7177,51
7178,44
7179,48
7180,80
7181,14
7182,48
7183,62
7184,21
7185,50
7186,41
7187,41
7188,17
7189,25
7190,36
7191,14
7192,4
7193,4
7194,54
7195,24
7196,24
7197,51
7198,51
7199,35
7200,79
7201,21
7202,37
7203,72
7204,4
7205,14
7206,80
7207,63
7208,83
7209,16
7210,43
7211,27
7212,38
7213,11
7214,56
7215,11
7216,38
7217,8
7218,14
7219,60
7220,60
7221,34
7222,69
7223,37
7224,59
7225,68
7226,16
7227,37
7228,33
7229,44
7230,71
7231,88
7232,12
7233,14
7234,83
7235,19
7236,54
7237,5
7238,17
7239,87
7240,24
7241,9
7242,23
7243,38
7244,43
7245,43
7246,34
7247,87
7248,25
7249,72
7250,17
7251,40
7252,34
7253,87
7254,87
7255,1
7256,54
7257,5
7258,69
7259,42
7260,8
7261,2
7262,69
7263,17
7264,21
7265,65
7266,26
7267,19
7268,50
7269,62
7270,8
7271,17
7272,26
7273,56
7274,15
7275,9
7276,62
7277,62
7278,40
7279,41
7280,37
7281,4
7282,20
7283,15
7284,15
7285,82
7286,28
7287,50
7288,23
7289,73
7290,39
7291,25
7292,48
7293,22
7294,49
7295,64
7296,4
7297,26
7298,71
7299,20
7300,4
7301,53
7302,15
7303,39
7304,87
7305,29
7306,53
7307,67
7308,6
7309,25
7310,16
7311,70
7312,20
7313,65
7314,75
7315,80
7316,66
7317,51
7318,10
7319,83
7320,4
7321,26
7322,71
7323,83
7324,87
7325,9
7326,25
7327,49
7328,22
7329,22
7330,36
7331,15
7332,15
7333,15
7334,80
7335,44
7336,19
7337,30
7338,53
7339,69
7340,86
7341,86
7342,86
7343,38
7344,66
7345,37
7346,62
7347,36
7348,17
7349,16
7350,71
7351,9
7352,87
7353,37
7354,37
7355,52
7356,49
7357,48
7358,59
7359,85
7360,60
7361,30
7362,32
7363,4
7364,26
7365,71
7366,71
7367,88
7368,52
7369,79
7370,45
7371,1
7372,14
7373,61
7374,88
7375,25
7376,58
7377,58
7378,14
7379,63
7380,62
7381,62
7382,86
7383,42
7384,26
7385,28
7386,1
7387,71
7388,41
7389,41
7390,79
7391,22
7392,49
7393,59
7394,41
7395,20
7396,22
7397,62
7398,50
7399,6
7400,10
7401,22
7402,47
7403,42
7404,8
7405,10
7406,4
7407,58
7408,36
7409,22
7410,54
7411,1
7412,28
7413,8
7414,15
7415,58
7416,83
7417,50
7418,67
7419,67
7420,67
7421,40
7422,17
7423,40
7424,11
7425,21
7426,8
7427,60
7428,1
7429,1
7430,16
7431,49
7432,38
7433,79
7434,79
7435,41
7436,31
7437,39
7438,53
7439,35
7440,71
7441,21
7442,61
7443,42
7444,87
7445,11
7446,26
7447,46
7448,20
7449,19
7450,66
7451,66
7452,66
7453,66
7454,66
7455,37
7456,70
7457,78
7458,83
7459,31
7460,20
7461,48
7462,85
7463,19
7464,85
7465,10
7466,86
7467,12
7468,54
7469,53
7470,53
7471,9
7472,87
7473,86
7474,82
7475,59
7476,37
7477,70
7478,49
7479,14
7480,81
7481,4
7482,1
7483,26
7484,70
7485,37
7486,12
7487,20
7488,20
7489,41
7490,9
7491,33
7492,12
7493,65
7494,87
7495,53
7496,6
7497,6
7498,6
7499,38
7500,16
7501,16
7502,76
7503,15
7504,3
7505,68
7506,52
7507,86
7508,38
7509,39
7510,39
7511,39
7512,84
7513,87
7514,65
7515,65
7516,13
7517,55
7518,51
7519,60
7520,14
7521,76
7522,19
7523,39
7524,66
7525,82
7526,7
7527,25
7528,53
7529,20
7530,53
7531,20
7532,22
7533,79
7534,79
7535,49
7536,32
7537,1
7538,39
7539,39
7540,72
7541,59
7542,23
7543,26
7544,26
7545,18
7546,18
7547,53
7548,16
7549,11
7550,38
7551,50
7552,66
7553,19
7554,79
7555,19
7556,5
7557,61
7558,29
7559,29
7560,11
7561,25
7562,23
7563,43
7564,62
7565,78
7566,26
7567,82
7568,14
7569,53
7570,2
7571,11
7572,37
7573,75
7574,16
7575,59
7576,3
7577,55
7578,63
7579,43
7580,3
7581,45
7582,44
7583,42
7584,6
7585,53
7586,61
7587,79
7588,69
7589,31
7590,41
7591,80
7592,80
7593,22
7594,80
7595,11
7596,88
7597,3
7598,1
7599,27
7600,31
7601,79
7602,4
7603,87
7604,39
7605,43
7606,9
7607,15
7608,70
7609,79
7610,77
7611,19
7612,26
7613,66
7614,19
7615,19
7616,26
7617,57
7618,82
7619,65
7620,65
7621,15
7622,71
7623,29
7624,4
7625,45
7626,19
7627,35
7628,20
7629,43
7630,83
7631,16
7632,15
7633,15
7634,20
7635,69
7636,53
7637,14
7638,75
7639,20
7640,21
7641,34
7642,35
7643,35
7644,55
7645,47
7646,28
7647,1
7648,20
7649,55
7650,1
7651,86
7652,55
7653,72
7654,29
7655,4
7656,72
7657,82
7658,86
7659,71
7660,9
7661,4
7662,38
7663,85
7664,87
7665,31
7666,33
7667,46
7668,8
7669,75
7670,31
7671,11
7672,16
7673,16
7674,33
7675,46
7676,34
7677,60
7678,22
7679,43
7680,63
7681,2
7682,76
7683,1
7684,87
7685,19
7686,84
7687,42
7688,34
7689,82
7690,67
7691,72
7692,62
7693,35
7694,18
7695,29
7696,62
7697,27
7698,15
7699,15
7700,54
7701,80
7702,53
7703,37
7704,62
7705,88
7706,7
7707,83
7708,26
7709,26
7710,27
7711,56
7712,56
7713,56
7714,15
7715,63
7716,63
7717,34
7718,41
7719,48
7720,24
7721,83
7722,14
7723,35
7724,72
7725,22
7726,37
7727,46
7728,54
7729,67
7730,17
7731,54
7732,87
7733,38
7734,57
7735,39
7736,59
7737,39
7738,39
7739,12
7740,27
7741,69
7742,10
7743,86
7744,13
7745,19
7746,14
7747,70
7748,48
7749,13
7750,9
7751,15
7752,27
7753,27
7754,19
7755,43
7756,24
7757,9
7758,65
7759,25
7760,34
7761,1
7762,66
7763,63
7764,6
7765,15
7766,15
7767,34
7768,41
7769,60
7770,5
7771,4
7772,87
7773,80
7774,65
7775,65
7776,16
7777,70
7778,63
7779,52
7780,80
7781,34
7782,22
7783,22
7784,35
7785,67
7786,54
7787,40
7788,82
7789,28
7790,67
7791,75
7792,19
7793,62
7794,22
7795,29
7796,35
7797,15
7798,55
7799,3
7800,41
7801,9
7802,9
7803,16
7804,62
7805,62
7806,52
7807,25
7808,39
7809,18
7810,27
7811,39
7812,4
7813,50
7814,46
7815,38
7816,35
7817,38
7818,21
7819,21
7820,18
7821,61
7822,38
7823,14
7824,14
7825,55
7826,35
7827,32
7828,32
7829,38
7830,24
7831,32
7832,79
7833,79
7834,79
7835,4
7836,54
7837,74
7838,25
7839,4
7840,77
7841,53
7842,79
7843,80
7844,7
7845,42
7846,43
7847,63
7848,62
7849,17
7850,67
7851,85
7852,26
7853,16
7854,9
7855,14
7856,19
7857,80
7858,69
7859,19
7860,31
7861,37
7862,40
7863,9
7864,42
7865,77
7866,30
7867,7
7868,7
7869,53
7870,79
7871,49
7872,63
7873,35
7874,86
7875,1
7876,1
7877,35
7878,11
7879,51
7880,29
7881,38
7882,38
7883,25
7884,6
7885,57
7886,4
7887,20
7888,35
7889,11
7890,80
7891,77
7892,70
7893,40
7894,53
7895,40
7896,6
7897,3
7898,66
7899,19
7900,70
7901,45
7902,43
7903,26
7904,6
7905,32
7906,47
7907,80
7908,30
7909,36
7910,86
7911,63
7912,35
7913,52
7914,8
7915,30
7916,11
7917,4
7918,4
7919,12
7920,12
7921,30
7922,39
7923,87
7924,18
7925,26
7926,12
7927,72
7928,7
7929,55
7930,1
7931,71
7932,27
7933,22
7934,4
7935,18
7936,18
7937,47
7938,38
7939,88
7940,52
7941,71
7942,14
7943,38
7944,6
7945,7
7946,7
7947,39
